id,gmtModified,commentorId,userNickName,faceUrl,content,mark,courseId,termId,courseName,agreeCount,status,upvote
88085,1517917998750,1016135227,天地任我行ykt1459776835616,http://img1.ph.126.net/Up6fr6S26JaPKq2PqMEt6w==/6630163967141635804.jpg,让我重新认知中国汉语,5.0,1001640002,1002239004,机械原理,0,1,
83285,1517490485516,1018965585,向死而生mooc1469929097842,,很赞，很赞，很赞！,5.0,1001640002,1002239004,机械原理,0,1,
80018,1516018484917,11629447,鲤鱼M,,系统性的介绍了AI的原理，主要内容，以及机器学习的三个视角，收益良多，王老师辛苦了。,4.0,1001640002,1002311013,机械原理,2,1,
79066,1516671911194,1018223504,波斯人信札,http://edu-image.nosdn.127.net/3118EB4DC7AB0DE533DD61A783F28033.jpg?imageView&thumbnail=310x205&quality=100,内容非常丰富。我是学过机器学习的，这门课对人工智能方方面面进行了梳理，让我形成了一个较完整的知识体系结构。总得来说是门入门课程，面广，深度也恰到好处。,5.0,1001640002,1002311013,机械原理,1,1,
95380,1519264319861,5546731,wang1209829055,http://img2.ph.126.net/zOseJbjBUjT26S-WMYhtnA==/6630426750419980859.jpg,本课程条理清晰，逻辑严密，每一章节都会有总结，学到了很多。,5.0,1001640002,1002311013,机械原理,0,1,
92364,1518316393977,1032118078,kalight,http://img1.ph.126.net/YHXeZ7SA_a8OeKTxKPcFoA==/1279585244145542131.jpg,非常感谢网易云课堂和中国大学MOOC对我国教育事业做出的巨大贡献，使我们这些在职人士可以随时充电，王教授的人工智能原理课程系统的讲述了基本知识，使我之前的片面认知信息形成了知识。,4.0,1001640002,1002311013,机械原理,0,1,
86896,1517881040050,1034088851,mooc1512044306809,,"作为入门学习挺系统的，值得推荐
",5.0,1001640002,1002311013,机械原理,0,1,
84420,1517531078575,1034712638,mooc1513318332838,https://edu-image.nosdn.127.net/1CF0FF0B83C27F7C9DE3EF589B7228D2.jpg?imageView&thumbnail=310x205&quality=100,让我了解了人工智能的前沿，并学习很多专业术语，例如卷积神经元网络，深度算法，机器学习等。总之，增长见识了，谢谢老师！,5.0,1001640002,1002311013,机械原理,0,1,
83344,1517494709749,1033198526,Leonard11,http://edu-image.nosdn.127.net/42DC954BF3F0589FC608B9AF62908386.jpg?imageView&thumbnail=310y225&quality=100,对人工智能的发展历史，各种定义，算法，有了清晰的了解，老师讲的非常棒。,5.0,1001640002,1002311013,机械原理,0,1,
83145,1517480170226,1021768774,屏显天下罗孚林,http://img2.ph.126.net/KVvQTqfYaZUGrQEUMH7f1Q==/6631878105768624221.jpg,老师讲得非常棒,5.0,1001640002,1002311013,机械原理,0,1,
83129,1517477986438,1308363,wangxiaoming9168,,非常好，理论讲解很细。只是缺少实践的内容，多增加实践的内容会更好。,4.0,1001640002,1002311013,机械原理,0,1,
84001,1517471688093,1030606702,靳小峰,http://edu-image.nosdn.127.net/61B5B9DF05E603B261BB87B372E9A774.jpg?imageView&thumbnail=180y180&quality=100,挺好的，适合在职充电学习。,5.0,1001640002,1002311013,机械原理,0,1,
86299,1517672237112,1030077865,SEU-研57班-九龙湖-170832-陈峰,http://img2.ph.126.net/IpU54fRLvft_cnuLQC-uTw==/1282681468889001392.jpg,老师讲得很好,5.0,1002253007,1002163031,微软人工智能 - 服务和 API,0,1,
92936,1518786858325,1135332779,艾小群,https://edu-image.nosdn.127.net/FB927127859D82C7DA4AAFC51EF0F537.jpg?imageView&thumbnail=180y180&quality=100,欢迎大家选课，一起来“构美”吧,5.0,1002253007,1002757008,微软人工智能 - 服务和 API,1,1,
80066,1516443250326,1026042205,段玉双,,我觉得学习这门课程非常好，让刚上班的我不在迷茫。知道了课堂管理是一门艺术，改变了以往的教学方式。现在的教学讲究的是民主的教学，是以学生为主体，而不是老套的以教师为中心，这样的教学模式值得我们每个人去学习，去反思，去打造更高效率的课堂,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,6,1,
84546,1517540323542,1030679567,广东化学小芳,,每个课程视频都非常剪短，并且目的性很明确，内容和教学中的实际很符合，便于老师参考和应用，自己觉得受益匪浅，还配上文档内容，不想长时间对电脑的时候也可以打印学习，很方便。,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,4,1,
79022,1516074379400,1015347968,mooc1457422129999,,我是第一次参加慕课学习，才进入学习页面，就感觉到这是一个了不起的学习平台。第一天的学习，就接触了一些催人上进、认真学习的真心呼唤，我相信在这里一定会学到许多有用的知识，更会结识一些优秀的老师和朋友。,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,4,1,
84673,1517552689861,1035074977,和金玉,,当学生出现不良行为时该怎么办？1、贴近表扬，描述客观，表扬明确。2、顺从表扬，积极关注。3、做记录：强化期望行为，停止不良行为，营造一种崇尚积极行为的课堂文化，从而减少学生对贬损行为和消极行为的注意。4、打破常规，注入动感，转移注意，经过一两分钟的掌声和喝彩，大部分学生都会愿意静下心来，投入目前该做的事，至少会暂时放下他们“吸引主意的手段”。,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,3,1,
86127,1517638295057,1034019784,呜呜侠,,初为人师，从来不懂得课堂管理原来也可以是一门艺术。从被学生的各种课堂折磨到现在可以感受到的每一点每一滴成就感，都离不开《课堂管理的方法与艺术》这门课程。原本我以为，自己的失败是由自己的性格缺陷导致的，后来通过不断尝试新方法，我终于成为很多学生每天都想见到的老师了！！！我真的很开心可以来到这里学习，也是谢谢自己选择了这么好的一门课，让我的教师生涯变得更丰富多彩，当然啦，重要的还在后头呢，其实我最要感谢的还是这门课程背后付出的各位导师们，还有来自五湖四海的好友的各种发表于回复。2018年，我们都会变得更好，加油了！！,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
84692,1517553943382,2635406,韩亚杰,,在教育教学上非常好，学对了。,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
84446,1517533035496,1134982145,师爱无疆,,受益多多，学无止境。,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
83246,1517488080925,1028957023,黑龙江农垦查哈阳农场初级中学乔博,http://edu-image.nosdn.127.net/11DBB255FFE77A39C8875A387A8E7016.jpg?imageView&thumbnail=180y180&quality=100,启发思考，提高认识，学习技法，有益教学。,4.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
84227,1517487637986,1035130508,mooc1514375660102,,学了这门课，我觉得受益匪浅，这门课，给每位教育工作者奏响了一支曲子，熔铸了一面镜子，打出了一面旗子，昭示了一条路子！,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
84169,1517482881760,9299844,ID调,http://edu-image.nosdn.127.net/3AF7817EDC6FC4A1082EAE1F95F1CDB6.jpg?imageView&thumbnail=180y180&quality=100,马上就要学完了，还不错，很实用。,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
84142,1517481225393,1027132706,黑龙江农垦红兴隆第一高级中学王歆,,这个课程还是比较实用的,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
84136,1517480805772,1029148692,宋泽莲,http://edu-image.nosdn.127.net/26F3EB66190B3E329A8878F394B11EC0.jpg?imageView&thumbnail=310y310&quality=100,整体不错，学了很多相关理论,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
83149,1517480594685,1027131616,黑龙江农垦前进农场学校丁丽娜,,对我的帮助非常大,4.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
83148,1517480375007,1035529222,卢淑兰,,学到了很多之前没有接触过的理论知识，对我的教学帮助很大。,4.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
84082,1517476396646,1035248457,一个傻子的梦,,学习《课堂管理的方法与艺术》到现在，收获满满，学到了什么是课堂管理，也学会了对课堂应该怎样管理。好课程！,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
83093,1517475811566,1027195961,黑龙江农垦红兴隆管理局一高庄超杉,,良好的课堂秩序应做到规范与自主融通，恬静与活跃交响，让竞争与合作的状态互动并存，使课堂张弛有度。,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
83057,1517474372241,1031514377,周永华2006,,对教学有很好的针对性，能在今后的教学中得以应用。,4.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
83045,1517473434763,1015253443,蓝调粉吧,http://img0.ph.126.net/olYL8oii8PAjgT7WQ2gTgA==/4906953269097174777.jpg,通过课程学习，丰富了我的课堂管理方面的理论知识，期望新学期结合教学中的境况进行尝试呢。,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
84009,1517472066212,4044440,山河水680606,http://edu-image.nosdn.127.net/866234CD46A06E9429E86105FA18F7C3.jpg?imageView&thumbnail=180y180&quality=100,学习到一些新的课堂管理知识，特别是关于课堂管理中出现的一些案例，在我们实际教学中，帮助很大。我会继续学习的。,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
84007,1517472029459,1027190544,黑龙江农垦红兴隆管理局一高孙晶,,本次学习让我感触颇多，学生是个变体，每个学生都有自己的一面，教育学生不能千篇一律，应该因人而宜,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
83014,1517471976506,1134967078,王洪姣,,我受益匪浅，在和重多教师交流中学到很多知识。,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
79167,1517232743740,1135115769,Olivia欢,http://edu-image.nosdn.127.net/4D02D51423379116A466DCC55B191214.jpg?imageView&thumbnail=310x205&quality=100,刚刚注册，来看看，多喜欢上了。平时我也会去给小朋友们上课，刚开始课堂管不了，后来自己摸索了一些技巧，总结了经验，现在课堂好多了，就是效率没有提升。在这里我相信我可以学习到很多新的教学方式,3.0,1002253007,1002625002,微软人工智能 - 服务和 API,2,1,
93736,1518575185239,1134965431,阆中中学王小利,http://edu-image.nosdn.127.net/0CC9D7CB1A4996DC8E68E29D4BB96DBA.jpg?imageView&thumbnail=180y180&quality=100,通过这段时间的学习，让自己对课堂管理有了更清晰的认识，也学到了许多新的思想和方法，也坚定了自己能管好课堂的信念，我的课堂我能行！,5.0,1002253007,1002625002,微软人工智能 - 服务和 API,1,1,
79028,1516151943904,1035718578,mooc1515981757089,,课程不错，相见恨晚。请问大致需要学习多少个小时？,5.0,364001,1002485005,微积分（四）,2,1,
92239,1518233865325,1035822078,鹤澄,https://img2.ph.126.net/h4vUFAhPwPM7D2_SiBFHcw==/31243722434708954.jpg,语言简练精准，讲课视频色彩搭配靓丽，老师专业水平高超，于我本人帮助很大，谢谢老师。,5.0,1001590004,1002625002,概率论与数理统计,1,1,
92234,1518232896070,1134969915,王玉龙1,,通过学习，我学到了很多课堂管理的方法，特别是上升到理论水平，原来只是用不知道用的什么理论，现在知道了,5.0,1001590004,1002625002,概率论与数理统计,1,1,
93118,1518159049511,2229165,黑龙江农垦牡丹江管理局高级中学梁丽,,对提高课堂管理很有帮助,5.0,1001590004,1002625002,概率论与数理统计,1,1,
92070,1518144866405,1024014757,富歌,http://edu-image.nosdn.127.net/3E30F00B32B4D78024451989567F8456.JPG?imageView&thumbnail=180y180&quality=100,学习《课堂管理的方法与艺术》到现在，收获满满，学到了什么是课堂管理，也学会了对课堂应该怎样管理。好课程！,5.0,1001590004,1002625002,概率论与数理统计,1,1,
92021,1518100035801,3091469,湖北黄冈黄州区一中巩厚安,http://edu-image.nosdn.127.net/69A923933D3D8F7B56E65D5FF9E4DE28.jpg?imageView&thumbnail=120y120&quality=100,以前只是从老教师获取经验和做法，现在有理念和原则，系统做法！需要经过自己的思考整理吸收。,5.0,1001590004,1002625002,概率论与数理统计,1,1,
90014,1518083446705,1027202096,黑龙江农垦红兴隆管理局第一高中李杨,,比较实用，可以提高课堂效率，让教师上课更加自如。,3.0,1001590004,1002625002,概率论与数理统计,1,1,
84699,1517554819489,6128982,李陈新,http://img1.ph.126.net/zOSIZDJlDX5HjF3j5Tz15Q==/2408299900754417512.jpg,叶老师教授的内容许多在过去的工作中是我自身疏忽的，但是它对于我从事的工作具有十分重要的指导意义。,5.0,1001590004,1002485005,概率论与数理统计,1,1,
95413,1519276779115,1014776332,mooc_李,http://img1.ph.126.net/y-mZGxCfcB7wzZvXSqboNg==/6598117601297636710.jpg,学习了科研的一些理念和现实，让一直觉得对科研无从下手的我有一些启发。,5.0,1001590004,1002485005,概率论与数理统计,0,1,
94328,1519181586609,1035965664,于万云,https://edu-image.nosdn.127.net/6B92D7BB76E3E8958F443DB16CE7053B.jpg?imageView&thumbnail=310x205&quality=100,很实用，老师讲解的很细致、生动。案例很有代表性。,5.0,1001590004,1002485005,概率论与数理统计,0,1,
95293,1519137473616,1034832096,mooc1513646787759,,学了以后开阔了 眼界，老师讲的实在，十分受用,5.0,1001590004,1002485005,概率论与数理统计,0,1,
94248,1519105108555,1022139799,4-SR,http://edu-image.nosdn.127.net/86D9C4E64C0606D49440C870075BE32C.jpg?imageView&thumbnail=310x205&quality=100,"老师口音不太适合我
案例对我来说不是太详细
",3.0,1001590004,1002485005,概率论与数理统计,0,1,
95082,1518959613912,1025652258,恋上晴空,,老师讲解得非常细致。从选题到论文资料的准备到写作和分析方法都非常实际。通过学习自觉在论文撰写上有很多收获,5.0,1001590004,1002485005,概率论与数理统计,0,1,
92932,1518785565609,1017754245,mooc1465634855121,,"老师上课通俗易懂
",5.0,1001590004,1002485005,概率论与数理统计,0,1,
93767,1518598221199,1034237958,徐丰峰,,学习对于自己的专业发展很有价值。,5.0,1001590004,1002485005,概率论与数理统计,0,1,
92728,1518532803195,1035204267,大源子,http://img1.ph.126.net/KBHj6UrEmvekPaOhSu4Acg==/6632644465374385921.jpg,老师讲的东西有用也幽默，但就是口音有点重,5.0,1001590004,1002485005,概率论与数理统计,0,1,
93648,1518512722636,1025244939,mooc永生,http://edu-image.nosdn.127.net/3B99097DB9BC585A41538C13D0501699.jpg?imageView&thumbnail=180y180&quality=100,刚好大四，准备写毕业论文了，受益匪浅,4.0,1001590004,1002485005,概率论与数理统计,0,1,
92611,1518493243433,8097119,唯静与真,http://img0.ph.126.net/UU4vffPWZUnClppCep-9Hg==/6631306359721933425.jpg,特别棒，特别细致,5.0,1001590004,1002485005,概率论与数理统计,0,1,
93585,1518454342658,1029383738,一栋老何,http://edu-image.nosdn.127.net/0475F249BAC2B7DE01FE5F11BDF72CE1.jpg?imageView&thumbnail=180y180&quality=100,我认识到了自己过去存在的不足，知道了今后搞学术研究必须持之以恒，同时也得讲究方法策略，贵在创新,4.0,1001590004,1002485005,概率论与数理统计,0,1,
93531,1518421730386,9304168,南风过境0,http://edu-image.nosdn.127.net/8D6BA9E8A658784A928F8A0645E4B8E2.jpg?imageView&thumbnail=180y180&quality=100,"录制的收音效果是目前MOOC平台做得最差得，这样听课十分累。

望日后注意更正！",2.0,1001590004,1002485005,概率论与数理统计,0,1,
93503,1518404228293,1027331280,黑龙江省-农垦建三江-安丽秀,https://edu-image.nosdn.127.net/F2A68C464B3BBE99B92D28C184430F99.jpg?imageView&thumbnail=310y310&quality=100,课程内容很好，老师讲的比较细，感谢老师，感谢慕课。,5.0,1001590004,1002485005,概率论与数理统计,0,1,
92416,1518339996274,1034360620,诃诃乐,http://img1.ph.126.net/dKwi4aTJ_hduwZ-eGAzN5g==/6632103505652428756.jpg,课程内容比较实用，对初学者来说可以了解论文如何设计与撰写，比较适合玲理工科的学生。,4.0,1001590004,1002485005,概率论与数理统计,0,1,
93160,1518173838798,1027688124,李正则,http://edu-image.nosdn.127.net/EA2CE8E569FFEE17ED3702859F967B7B.jpg?imageView&thumbnail=310x205&quality=100,"内容非常棒，很受启发
就是录制的语音不够清楚",4.0,1001590004,1002485005,概率论与数理统计,0,1,
93045,1518132072510,1030868817,家宝儿mooc1506682855952,,学习了这么课程之后，不仅对如何写论文有所了解，而且对如何选择研究课题有了方向。老师课中讲的棋盘法很是受用。谢谢老师，希望以后可以出更多关于学习方法的课程。学习固然重要，方法也很重要。,5.0,1001590004,1002485005,概率论与数理统计,0,1,
93032,1518101553100,4651440,闲云野鹤,,讲解系统，受益匪浅,5.0,1001590004,1002485005,概率论与数理统计,0,1,
87393,1518008383642,1026126824,眞尐華,http://img2.ph.126.net/5i06uGdQnH7SqniL6CLF8Q==/6632615878071064982.jpg,对于我们这些初学者来说也能听懂，很有收获,5.0,1001590004,1002485005,概率论与数理统计,0,1,
87360,1518002154390,1035162671,观城联校-刘永贵,,我通过学习受益匪浅,5.0,1001590004,1002485005,概率论与数理统计,0,1,
88196,1517981668067,1033910527,未化龙的王,https://edu-image.nosdn.127.net/E905291A158FBF7D30438B70F9CA5A97.jpg?imageView&thumbnail=310x205&quality=100,很好哦！嘻嘻！,5.0,1001590004,1002485005,概率论与数理统计,0,1,
88021,1517905602285,9084270,zza2050,,非常好的课。,5.0,1001590004,1002485005,概率论与数理统计,0,1,
86880,1517878952855,1020577198,哈妮儿,https://nos.netease.com/edu-image/E02AE89117232CA76D0AA7FCAE06069F.jpg?imageView&thumbnail=180y180&quality=100,挺好的，很实用，特别是对学生来说,4.0,1001590004,1002485005,概率论与数理统计,0,1,
86658,1517805302902,1017760803,mooc1465687449190,,课程系统而实用，对准了痛点。如果能加些学习著作书籍的写作出版的基本点就更完备了,5.0,1001590004,1002485005,概率论与数理统计,0,1,
85492,1517738061914,1034375278,mooc1512643964052,,非常不错，在mooc里面学了好几门课程,5.0,1001590004,1002485005,概率论与数理统计,0,1,
85424,1517726171711,9845409,limulin001163com,,就想在著名期刊上发表论文，就学了这门课程了、,4.0,1001590004,1002485005,概率论与数理统计,0,1,
86349,1517711983927,1029500612,假码农一枚,http://edu-image.nosdn.127.net/1B30E12CEF55614B36FC74FF59889535.jpg?imageView&thumbnail=180y180&quality=100,从宏观到微观，很赞！,5.0,1001590004,1002485005,概率论与数理统计,0,1,
85265,1517665545791,1034053489,张永平-小语,,学有所得。,5.0,1001590004,1002485005,概率论与数理统计,0,1,
85007,1517619299347,6098158,shishi202,,内容非常好，贴近科研实际，瞬间感觉打通了任督二脉，茅塞顿开！,5.0,1001590004,1002485005,概率论与数理统计,0,1,
83898,1517575241852,2612904,马顺彬,http://nos.netease.com/edu-image/F7ADFD0D805A8A7CB0E1F7ADAEE75510.jpg?imageView&thumbnail=180y180&quality=100,内容丰富和贴近科研实际,5.0,1001590004,1002485005,概率论与数理统计,0,1,
84867,1517572226098,5422911,陈爱民,,受益匪浅，老师辛苦了！,5.0,1001590004,1002485005,概率论与数理统计,0,1,
84865,1517572024797,11863334,陇原神鹰,,很期待的一门课，非常希望在论文写作方面有提高，试着按老师说的去做，争取尽快在国家级刊物上发表两篇论文。,5.0,1001590004,1002485005,概率论与数理统计,0,1,
84830,1517567323773,1026806087,,,受益匪浅，老师讲的通俗易懂。,4.0,1001590004,1002485005,概率论与数理统计,0,1,
84752,1517559663523,1022384074,zhoubotry163com,,实现了好大学没有围墙的精精神。,3.0,1001590004,1002485005,概率论与数理统计,0,1,
93712,1518533996081,6097216,yfliu163com,,初步了解了财政学的基础知识，但如果要想继续深入了解财政学的相关知识，还需要深入学习，这门课程可以作为打开财政学窗户的一门课。,4.0,1001590004,1002574001,概率论与数理统计,0,1,
93041,1518110419727,1032560486,BY1704156轩笠铭,,老师思路清晰，助教答疑详细，十分感谢老师,5.0,1001590004,1002574001,概率论与数理统计,0,1,
85621,1517793457612,1021643608,西西爸爸27,http://edu-image.nosdn.127.net/22EE9F4888ABBA368B99EA1EBE2AB8AF.jpg?imageView&thumbnail=310y310&quality=100,可以大概了解,5.0,1001590004,1002574001,概率论与数理统计,0,1,
86467,1517734615006,1022718141,山丘mooc41,http://img0.ph.126.net/jtv4U3k3Dt54Oxv0XWnjwg==/6632200262675964105.jpg,"对于一些政府工作的感觉没有那么朦胧了。
",5.0,1001590004,1002574001,概率论与数理统计,0,1,
86417,1517724202205,1135212417,mooc1517478300517,,特别棒，能够很自由地学习知识，要是能有更多的习题就更好啦！,5.0,1001590004,1002574001,概率论与数理统计,0,1,
86311,1517685466077,1018412587,谢蒙蒙,http://edu-image.nosdn.127.net/1000DE86697DA464B306CA59F0D31895.jpg?imageView&thumbnail=180y180&quality=100,、、、、、,5.0,1001590004,1002574001,概率论与数理统计,0,1,
84874,1517572830607,3908462,cangmangzhenren,http://edu-image.nosdn.127.net/7E4B4E2FC1647B5FD014B2DE89F3D443.jpg?imageView&thumbnail=180y180&quality=100,早就对财政学感兴趣，学习了之后收获很大的，,5.0,1001590004,1002574001,概率论与数理统计,0,1,
84202,1517485481569,1020280731,芙兰泽,http://edu-image.nosdn.127.net/8C7BC40EB66C99A6F4A6F08D101E5390.jpg?imageView&thumbnail=180y180&quality=100,每节课程的时间都不长，这点很好，可以缓解视觉疲劳，这种线上授课，学习更加灵活，能够结合自己的实际情况来学习，灵活安排时间。设置课程讨论也是不错的，不会一味地听课，可以互动，促进有效吸收。,4.0,1001590004,1002574001,概率论与数理统计,0,1,
83568,1517541142321,1032928561,崔卓媛,https://img0.ph.126.net/GMjnuqKJLmgI1llyVpHqXA==/6632603783446185990.jpg,从老师的倾情讲解中，我受益匪浅，从各方面了解电影，深入的看电影，从电影表现手法、表达方式中，体味不一样的电影。,5.0,1001590004,1002563001,概率论与数理统计,1,1,
84429,1517532067154,1034209253,木米熊,,内容比较详细，知识点比较广泛，特别是老师讲的很棒。,5.0,1001590004,1002563001,概率论与数理统计,1,1,
84073,1517475809310,6179660,顾文君520,,一个字：好！,5.0,1001590004,1002563001,概率论与数理统计,1,1,
93874,1518745895683,1028053133,茶香飘逸,http://edu-image.nosdn.127.net/0061EF9533537098EF4D251D130CABF2.jpg?imageView&thumbnail=310y232&quality=100,最大的收获是现在看电影能从几个方面进行点评了，而不是单纯地看情节，感谢教授们的付出，感谢MOOC平台,5.0,1001590004,1002563001,概率论与数理统计,0,1,
92879,1518694106905,1025075250,1161141774,,与大师接近了一步,5.0,1001590004,1002563001,概率论与数理统计,0,1,
93472,1518357469986,2354859,兴安岭牛师傅,http://img2.ph.126.net/VCos93A64dwU9JNZ9QnyWQ==/6608929099073668550.jpg,课程选择的内容非常号，老师准备的充分，讲的很好，增长了很多电影方面的知识，谢谢，各位老师辛苦了。,5.0,1001590004,1002563001,概率论与数理统计,0,1,
87338,1517992029321,4552703,丫丁YJ,,内容有兴趣，老师讲的好。,5.0,1001590004,1002563001,概率论与数理统计,0,1,
88217,1517988945282,1020603820,苏小懿Encore,https://nos.netease.com/edu-image/9BD257AF8779C8212AB3020BD393FCB0.jpg?imageView&thumbnail=310x205&quality=100,通过该课程的学习，我了解到了电影的起源、发展，了解了意大利、法国、日本、中国电影的历史，题材。,5.0,1001590004,1002563001,概率论与数理统计,0,1,
88191,1517980302534,1034044087,刘越250,,学了这么久，收获很大，电影就是心灵的洗礼，麻烦老师了，这个证书对我有特别重要的意义，谢谢老师,5.0,1001590004,1002563001,概率论与数理统计,0,1,
88054,1517911067714,9804296,201507091002516,,老师的讲解很细腻，课后讨论也很鞭辟入里,5.0,1001590004,1002563001,概率论与数理统计,0,1,
88044,1517908973764,1033927392,mooc1511745628804,,一些名词有了了解，关于电影风格有所认识，收获很大。,5.0,1001590004,1002563001,概率论与数理统计,0,1,
85760,1517813497704,5330715,sjl83298035163com,http://img2.ph.126.net/C1lbnOSxG4Qv_MLkFOBN8A==/2879770486744780025.jpg,电影是我从小接触到的最有趣味的、最直观的、也是影响最大的娱乐节目。从电影中我学到了许多知识，懂得了许多道理，也渐渐形成了我的人生观。,5.0,1001590004,1002563001,概率论与数理统计,0,1,
85086,1517632973840,1029816827,311607000219,,老师讲课生动活泼，课堂形式丰富多彩，课外拓展十分有用！！！,5.0,1001590004,1002563001,概率论与数理统计,0,1,
85062,1517627897572,1029477774,明照鑫,,感觉收益很多,5.0,1001590004,1002563001,概率论与数理统计,0,1,
94477,1519291082834,1029373576,雨阳银香,,不错，就是错过了，没法跟上,5.0,1001590004,1002580002,概率论与数理统计,0,1,
95296,1519138165415,11760997,雨歇天高,http://img1.ph.126.net/20omcHxqE_gAooWSu11FMg==/6631438301119421536.jpg,增长了不少知识。,5.0,1001590004,1002580002,概率论与数理统计,0,1,
93290,1518252526167,1032660912,辽宁东港张静,,课程组织者设计精心，内容针对性强，关注最新发展。,5.0,1001590004,1002580002,概率论与数理统计,0,1,
92229,1518231642471,3091469,湖北黄冈黄州区一中巩厚安,http://edu-image.nosdn.127.net/69A923933D3D8F7B56E65D5FF9E4DE28.jpg?imageView&thumbnail=120y120&quality=100,收获很大，感谢！,5.0,1001590004,1002580002,概率论与数理统计,0,1,
93120,1518159856565,1017689544,黑龙江农垦李艳波,,学到非常多的实用技术,5.0,1001590004,1002580002,概率论与数理统计,0,1,
92102,1518155927748,1034226125,河南数缘,,精品课程！我会给同事们推荐的：北大有一批用心做教育的人，国人之幸！收获沉甸甸的，自己慢慢内化和拓展了。,5.0,1001590004,1002580002,概率论与数理统计,0,1,
93090,1518147937252,1034214297,m18613718523163com,,对自己今后的教学确实帮助挺大,5.0,1001590004,1002580002,概率论与数理统计,0,1,
92045,1518141095183,1027303492,宋小欣5678,,翻转课堂给我带来了很多好处，在以后的教学道路上也会有所改变,5.0,1001590004,1002580002,概率论与数理统计,0,1,
93012,1518096031017,1027718075,黑龙江八五九幼儿园周雪,,通过此次的学习让我受益匪浅，学到了大家的优点，也找到了自己的不足之处。让我明白自己还要继续努力。,5.0,1001590004,1002580002,概率论与数理统计,0,1,
91020,1518089350268,1027387169,胡梦颖,http://edu-image.nosdn.127.net/4F5C9CC6A9DF994D0A442917824AC11F.jpg?imageView&thumbnail=180y180&quality=100,通过在这里学习，我学到了很多平时接触不到的知识，提高了我的教学水平！感谢！,5.0,1001590004,1002580002,概率论与数理统计,0,1,
88391,1518073387963,1034484811,宁-馨-儿,,课程设计整体性强，知识具有连贯性。,5.0,1001590004,1002580002,概率论与数理统计,0,1,
87452,1518056750095,1032008746,楚凤mooc,https://img2.ph.126.net/PIV58SimKa5v4hHhaw_1ig==/6632411368911144842.jpg,教师自学的好平台。,5.0,1001590004,1002580002,概率论与数理统计,0,1,
87068,1517903463178,1032225515,吕璨珉,,这门课给我印象最深刻的是课程中的理论教学非常好，作业中的设计项目非常能够激发学员深入思考，此外，它的机制也能非常好地支持、帮助学员坚持学习。这些都是一门成熟的网络课程必备的特质吧。,5.0,1001590004,1002580002,概率论与数理统计,0,1,
86940,1517887228659,1028060887,mooc1499042230326,,通过这次翻转课堂学习对我启发很大，无论是课前还是在课上的教学设计都有很大的帮助。,5.0,1001590004,1002580002,概率论与数理统计,0,1,
86000,1517887037609,1034646394,黑龙江省8511农场尹大伟,,谢谢老师的帮助,5.0,1001590004,1002580002,概率论与数理统计,0,1,
86933,1517886264614,1026062587,mooc1492050476323,,学到了一些新的教学方法，希望通过尝试改进自己的课堂。,5.0,1001590004,1002580002,概率论与数理统计,0,1,
85976,1517883912027,1019775608,董丽莎,,收获还是有的，感觉还是有很多东西需要学习。,4.0,1001590004,1002580002,概率论与数理统计,0,1,
83841,1517568327183,1034444730,辽宁锦州王娜,,通过学习收获很多。首先对学习目标有了更深的认识，其次了解了学生学习过程的特点。对自己准备新课帮助很大。,5.0,1001590004,1002580002,概率论与数理统计,0,1,
84718,1517556563348,1034349971,l李凤军,,通过学习，感受到了老师的认真教学，使我收获多多，能够有利于以后的实际工作教学。谢谢各位老师的辛苦付出！！！,5.0,1001590004,1002580002,概率论与数理统计,0,1,
84653,1517550213637,1034349602,Allenhappyface,,咱们这个课程确实不错，通过学习，确有收获。咱们的授课方式也非常的好，通过视频授课，结合具体的案例，讲解得很详细！为咱们的课程点赞！为咱们的汪老师及课程的团队点赞！！！,5.0,1001590004,1002580002,概率论与数理统计,0,1,
79068,1516690949072,1035154642,mooc1514425796387,,不试不知道，效果就是不一样。,1.0,1001590004,1002580002,概率论与数理统计,0,1,
