userName,commentContent,createTime,courseId,courseName
NISAL,课程应该是去年七月左右的 目前这个BUG已经没有了,2018-02-12,948,Weex入门
qq_web前端开发工程师,可以和react native做一下比较，和h5做比较意义不大,2018-02-15,948,Weex入门
丶莫失莫忘丶,这是什么时候的视频,2018-02-14,948,Weex入门
清风伴月,"text-aline 这个属性,表示没见过",6小时前,948,Weex入门
慕妹5046827,安装了 npm instakk -g weex-toolkit 之后    weex -v  显示 “weex”不是内部或外部命令。 明明装好了为啥还出错呢,8小时前,948,Weex入门
慕妹5046827,老师讲的很清晰,8小时前,948,Weex入门
阿阿影,电脑上app store查不到weex playground，原来在手机上。,10小时前,948,Weex入门
yi_Cao,a组建懵逼而过,1天前,948,Weex入门
隋堤倦客,看完了，，，，，，，,2天前,948,Weex入门
阿阿影,跟我的桌面一样的,2天前,948,Weex入门
隋堤倦客,坑比react native还要多。。。,2天前,948,Weex入门
慕少9105926,视频下载不了,3天前,948,Weex入门
_岁月如歌,二楼留言。。,3天前,948,Weex入门
newming,前排留言啦,3天前,948,Weex入门
慕粉1827125258,老师辛苦了 希望老师出一套详细的收费课程 不会让老师白辛苦的,3天前,948,Weex入门
weixin_逆麟_0,老师，我个人建议，在补充几集，关于打包成应用的一些技巧。,3天前,948,Weex入门
newming,前排，哈哈哈第一名,4天前,948,Weex入门
小刘8827,老师辛苦，讲的好,5天前,948,Weex入门
蘇小小,这个太简单了，大家看完了还是一脸懵逼，我给大家指条路参考：,2018-01-30,930,神经网络简介
慕仙633463,右边括号不封闭,2017-12-30,930,神经网络简介
黄小凡,感觉数学能力不够用了~~~,2017-12-31,930,神经网络简介
灯归,懵逼...,3天前,930,神经网络简介
java小天使,人工智能分三类：,2018-02-18,930,神经网络简介
java小天使,人工智能分三类：,2018-02-18,930,神经网络简介
独倚残垣,貌似公式写错了，个人认为,2018-02-17,930,神经网络简介
枯黄的树叶,反正我是啥都没学到,2018-02-17,930,神经网络简介
1233guo,听完后对神经网络有了一个基础的认知，但是数学都还给老师了,2018-02-17,930,神经网络简介
1233guo,高数都忘记了    看的一脸蒙逼,2018-02-17,930,神经网络简介
Spectop,公式的最右边再添加一个右括号就行,2018-02-11,930,神经网络简介
咸小7,老师经得好，听懂了(^_^),2018-02-06,930,神经网络简介
风行天下1,实在听不下去了,2018-02-05,930,神经网络简介
风行天下1,听得一脸懵逼,2018-02-05,930,神经网络简介
晓磊_Nexter,说实话，讲的太烂了，懂的人不听都懂，不懂人听完一样不懂，价值太低了,2018-02-02,930,神经网络简介
精慕门6307250,讲了些什么？？？？？··················,2018-02-02,930,神经网络简介
黑夜与群星,来学个概念,2018-02-01,930,神经网络简介
慕尼黑3468908,啊哈哈打点,2018-02-01,930,神经网络简介
慕盖茨4244249,很赞，学习这个课程让我对jni有了一个整体的印象。,2018-01-04,918,Android-NDK进阶
qq_凯龙_03712531,真的想说啥就说啥吗,2017-12-28,918,Android-NDK进阶
IT_耗子,谢谢nate。,2018-01-18,918,Android-NDK进阶
IT_耗子,个人笔记：https://github.com/luqinmao/NdkJniStudy,2018-01-18,918,Android-NDK进阶
IT_耗子,个人的代码参考：https://github.com/luqinmao/NdkJniStudy,2018-01-18,918,Android-NDK进阶
django124,老师讲的非常棒，谢谢老师,2018-01-13,918,Android-NDK进阶
dky,谢谢nate。,2018-01-10,918,Android-NDK进阶
kevin26xtu,一名小白路过。,2018-01-09,918,Android-NDK进阶
慕的地029372,老师，jni生成头文件的时候，发现还是提示没有这个方法，并且c也不能关联源码，不知道我这还有哪里没配置好,2018-01-07,918,Android-NDK进阶
慕村6244680,很好的课程,2018-01-02,918,Android-NDK进阶
王正一,跟Java的反射调用特别像,2018-01-01,918,Android-NDK进阶
王正一,学到了，之前不知道ABI缩写。ABI=Application Binary Interface,2017-12-31,918,Android-NDK进阶
hym1hym1,dd慕女神,2017-12-28,918,Android-NDK进阶
cyabonc,关于relative，的top、right、bottom、left偏移，可以首先想像这个块级元素正常文档流情况下的位置，上面四个方向的偏移是相对正常文档流位置的偏移。,2018-01-05,931,css定位 position
大大大鸭梨啊,很仔细，建议大家跟着写，会比较容易学,2018-01-26,931,css定位 position
慕粉1402298183,"说实话，，老师在这一节讲的不算好。一定程度上还讲错了。某个元素的position=relative,是这个元素相对于其在正常文档流中的偏移。该元素相对于其正常文档流中的四个方位上的偏移，搞出来一个x,y轴的其实不利于理解。",2018-01-06,931,css定位 position
梦辞,感谢慕课网老师，一直对布局这一块不太明白，看了老师的讲解一下子思路清楚了，感谢,3天前,931,css定位 position
weibo_19133qwe_0,这里后面没有讲清楚啊,6天前,931,css定位 position
Kian_,小板凳吧~~~,2018-02-18,931,css定位 position
aoweisi_慕梓,感谢 讲了一些 之前自己不曾发现的小细节,2018-02-13,931,css定位 position
aoweisi_慕梓,高票说的找父级，有点欠妥。,2018-02-12,931,css定位 position
XAGT,一个导航就那么多代码，可以想象到整个网页所要的代码有多长了，感谢幕课网,2018-02-12,931,css定位 position
慕少3323871,表示听不懂,2018-02-11,931,css定位 position
疯狂的猴子521,position属性的意义那边写错了 bottom,2018-02-08,931,css定位 position
qq__12679,讲得不错，很好,2018-02-08,931,css定位 position
qq_個人的承诺_0,他妈的，草拟妈,2018-02-08,931,css定位 position
qq__12679,。。。。。。,2018-02-08,931,css定位 position
慕圣007,掌握了许多之前迷茫的地方，感谢老师，感谢慕课网,2018-02-07,931,css定位 position
freelover19,为什么一模一样抄下来不显示二级导航呢？,2018-02-04,931,css定位 position
行者无疆15,我前一阵刚碰到z-index失效，就是因为position未设置,2018-02-03,931,css定位 position
人wu信则不立,讲的不错 大赞,2018-01-30,931,css定位 position
Mr_Xzz,拉个粑粑的时间就学完了，很满足o(*￣︶￣*)o,2018-01-23,932,Adobe After Effects软件基础入门
慕哥7333828,各位AE 怎么下载,2018-01-27,932,Adobe After Effects软件基础入门
Mr_Xzz,终于推出AE教学视频了，鼓掌鼓掌！！,2018-01-23,932,Adobe After Effects软件基础入门
_小花_8,讲的太快，一些细节及操作什么的根本对于新手而言就一脸懵逼,10小时前,932,Adobe After Effects软件基础入门
M程,学技术  上慕课,4天前,932,Adobe After Effects软件基础入门
qq_天地英才_0,老师用快捷键有点多，新手看有时候会很懵,2018-02-13,932,Adobe After Effects软件基础入门
我不能输,腻害了腻害了腻害了腻害了,2018-02-08,932,Adobe After Effects软件基础入门
qq_xx_56,哇这个老师讲的真的好，即将到了关键的知识，还照顾了新入门的同学，我怎么遇不到这样的好老师,2018-02-08,932,Adobe After Effects软件基础入门
慕盖茨9586125,不错，哈哈,2018-02-04,932,Adobe After Effects软件基础入门
电脑快没电了,2:37时间，是左下角，不是右下角。。怪我较真了,2018-02-02,932,Adobe After Effects软件基础入门
看我能学多久,感谢老师，讲的很清晰,2018-02-01,932,Adobe After Effects软件基础入门
weixin_zhobo,对于小白来说完全听不懂 也不知道他为什么讲,2018-01-31,932,Adobe After Effects软件基础入门
qq_不朽的铁衣_0,有Ae的下载包吗？,2018-01-29,932,Adobe After Effects软件基础入门
慕田峪5249535,是比较基础的知识，新手小白适合观看，不过有的地方还是挺快的,2018-01-29,932,Adobe After Effects软件基础入门
qq_背叛光明沉沦_0,厉害8888888,2018-01-28,932,Adobe After Effects软件基础入门
瞳劫,视频不咋滴O_o，做几个Andorid动画不是更Nice。,2018-01-26,932,Adobe After Effects软件基础入门
sanri222,太棒了，希望出更多AE教程！多出点案例制作！,2018-01-21,932,Adobe After Effects软件基础入门
春生12,有用！！老师讲的很棒！！,2018-01-20,932,Adobe After Effects软件基础入门
晓风轻,谢谢大家支持。觉得好的请加关注。留言。,2018-02-16,947,ajax跨域完全讲解
qq_挽冬_04366067,讲的很好 很清晰,4天前,947,ajax跨域完全讲解
coderew,正月初二来学一个,2018-02-17,947,ajax跨域完全讲解
跨越七海的_风,这样的场景何时出现，有没有能举例说明的？,3小时前,947,ajax跨域完全讲解
跨越七海的_风,对跨域有了新的认识,3小时前,947,ajax跨域完全讲解
跨越七海的_风,滴滴滴，开工第一天摸鱼，来学习下,4小时前,947,ajax跨域完全讲解
innocence_li,仿佛回到了大学时期!!!赞赞赞,6小时前,947,ajax跨域完全讲解
innocence_li,看到老师写java鼻子一酸，早知道上学的时候好好学java就好了,10小时前,947,ajax跨域完全讲解
安安哥哥,白白前面看了那么多，其实工作中用不到。。。了解下前面的，会用后面的就行了。。。。我是比spring boot更强大的ActFramework。。。,18小时前,947,ajax跨域完全讲解
安安哥哥,这么多年开发 完全没有这么精细,18小时前,947,ajax跨域完全讲解
慕仰2039890,666666,20小时前,947,ajax跨域完全讲解
Love丶流年,老师讲的真的特别好 解决了困扰我好久的问题,23小时前,947,ajax跨域完全讲解
Love丶流年,老师真的很强大 给个赞,23小时前,947,ajax跨域完全讲解
qq_EasyPeasyb_03553894,慕课网最好的java课之一,1天前,947,ajax跨域完全讲解
MrMore,老师讲的太好了，谢谢谢谢,1天前,947,ajax跨域完全讲解
cfluo,很透彻，值得学习,1天前,947,ajax跨域完全讲解
潭口老表,良心课程，期待更多好课。,1天前,947,ajax跨域完全讲解
慕粉1537164537,非常好 前端小白表示看了重要不惧怕解决跨域了,1天前,947,ajax跨域完全讲解
西兰花伟大炮,大过年的，还在坚持学习的，都会成大牛,2018-01-15,937,Python制作数据分析工具
cool_kj,吐槽一下，数据还得自己下。下载的哪个你还不知道。,2018-01-17,937,Python制作数据分析工具
韩悦丶,重新共享一下分享地址,2018-01-29,937,Python制作数据分析工具
慕粉203429970,"算0-3列直接把计算最小值改下书就行吧....: np.min(df.iloc[:,0:3][~np.isin(df.iloc[:,0],missSet)])",2018-02-12,937,Python制作数据分析工具
tp_ysu,数据集分享：链接: https://pan.baidu.com/s/1d5WJds 密码: mexa,2018-02-12,937,Python制作数据分析工具
_咲昔66,老师讲的不错呀,2018-02-11,937,Python制作数据分析工具
yuzhewo,百度网盘实验数据下载：链接: https://pan.baidu.com/s/1i6woNZJ 密码: ni87 课程中使用的是train.csv.zip文件,2018-02-08,937,Python制作数据分析工具
qq_平凡安宁_0,听的想睡觉。。。怎么和大学老师一样,2018-02-06,937,Python制作数据分析工具
o_cboy,看着代码有点吃力。。。。。。,2018-02-04,937,Python制作数据分析工具
o_cboy,多谢翻墙的朋友共享的数据文件～,2018-02-04,937,Python制作数据分析工具
慕尼黑7258959,课程使用的哪个版本的Python？,2018-01-30,937,Python制作数据分析工具
greenhandc,哇咔咔 看来python有前途啊,2018-01-29,937,Python制作数据分析工具
韩悦丶,百度网盘下载地址：https://pan.baidu.com/s/1dlDkhK,2018-01-29,937,Python制作数据分析工具
weixin_再见高分局_0,加油 大家,2018-01-28,937,Python制作数据分析工具
经常用脑喝六个核桃,那个网址注册不动啊 发邮件过来一直验证不了是啥情况,2018-01-26,937,Python制作数据分析工具
qq_李芯宇_0,好东西，虽然暂时用不上，但绝对是字典形的课程，感谢！,2018-01-25,937,Python制作数据分析工具
guow,算时间，可以加一个装饰器呀?!,2018-01-23,937,Python制作数据分析工具
带领世界来看你,"应该算是写了几个脚本，而不算是工具， 主要用到了pandas 的pd.concat(), series.unique(), pd.T  ，numpy的np.nan, np.mean()等类似的方法，timeit 模块，",2018-01-22,937,Python制作数据分析工具
西兰花伟大炮,大家早上好啊,2017-12-26,783,Go语言开发微信公众号
不吃香菜真,我的妈 这个人讲东西 怎么一副有气无力的样子啊 听着听着就走神了。。,2018-01-15,783,Go语言开发微信公众号
xlnxxx,给大家拜个晚年?,2017-12-26,783,Go语言开发微信公众号
qq_天吻蓝了海_1,不会搭建环境。。,2018-02-09,783,Go语言开发微信公众号
qq_天吻蓝了海_1,希望学了可以自己弄个公众号玩,2018-02-09,783,Go语言开发微信公众号
晨曦_HOME,下载个NERDTree就好,2018-02-04,783,Go语言开发微信公众号
weixin_cchain_0,好好看的，好好啦啦,2018-01-25,783,Go语言开发微信公众号
weibo___何小贱_0,很有帮助，感谢分享,2018-01-17,783,Go语言开发微信公众号
weibo___何小贱_0,很棒的课程,2018-01-17,783,Go语言开发微信公众号
qq_Amy_44,挺好，学习中...,2018-01-16,783,Go语言开发微信公众号
不吃香菜真,听下来还是挺有收获的  虽然刚开始觉得老师声音容易睡着 感谢无私分享 感谢感谢！,2018-01-15,783,Go语言开发微信公众号
pardon110,2倍速看完，讲的不错，点赞。,2018-01-09,783,Go语言开发微信公众号
pardon110,"学过node, python,来看go代码，瞬间一目了然，看来为了解底层，下一步需要学习C和java了",2018-01-09,783,Go语言开发微信公众号
旧人笑旧人不忘旧人,同求vim配置,2018-01-07,783,Go语言开发微信公众号
luckyforever,https://github.com/leeeboo/wechat/wx,2017-12-31,783,Go语言开发微信公众号
luckyforever,merry christmas eve and happy new year yuandankuaile,2017-12-31,783,Go语言开发微信公众号
慕粉1605096675,我也想要+1,2017-12-30,783,Go语言开发微信公众号
Upper丶,慕课网良心出品，  在结合极客学院的beego学一下就没问题了,2017-12-29,783,Go语言开发微信公众号
小马哥mercyblitz,@迅白旺旺 Spring Boot 2.0 使用了 Spring Framework 5.0 ，新特性并不多，所以 WebFlux 是最大的亮点，后续《Spring Boot 2.0深度实践》会深入探讨，主要是了解编程模式，理解背后的思想！,2018-01-10,933,Spring Boot 2.0深度实践-初遇Spring Boot
qq_风雪久_0,有和我一样1.5倍的么,2018-01-09,933,Spring Boot 2.0深度实践-初遇Spring Boot
小明君1,不是很明白这样写的优势在哪，适用于哪些场景。传统的方法从controller调用service的findAll方法不是一样的嘛,2018-01-16,933,Spring Boot 2.0深度实践-初遇Spring Boot
你_必须努力,讲的很棒，成功跟着到了最后。给个赞,22小时前,933,Spring Boot 2.0深度实践-初遇Spring Boot
为了她的幸福,言简意赅，思路清晰，切中要点。感觉英文读音有点怪,22小时前,933,Spring Boot 2.0深度实践-初遇Spring Boot
sch1111878,"2.0.0(snapshot) 按照老师写的  使用GET请求会报 405 错误,必须用POST",3天前,933,Spring Boot 2.0深度实践-初遇Spring Boot
sch1111878,maven 下载失败的试试用VPN,3天前,933,Spring Boot 2.0深度实践-初遇Spring Boot
黑色柏油路,老师的电脑配置不错！,3天前,933,Spring Boot 2.0深度实践-初遇Spring Boot
慕勒701587,太棒了，感谢小马哥的分享。,3天前,933,Spring Boot 2.0深度实践-初遇Spring Boot
qq_procrastinat_14050750,有源码demo么,2018-02-12,933,Spring Boot 2.0深度实践-初遇Spring Boot
weibo_三心二易我不会_0,我的是  X 2.0,2018-02-12,933,Spring Boot 2.0深度实践-初遇Spring Boot
dky,install就是全部么,2018-02-09,933,Spring Boot 2.0深度实践-初遇Spring Boot
cjtmxk,<repository>  ,2018-02-08,933,Spring Boot 2.0深度实践-初遇Spring Boot
cjtmxk,<repository>,2018-02-08,933,Spring Boot 2.0深度实践-初遇Spring Boot
cjtmxk,使用2.0.0.RC1没问题，下载不到依赖是仓库问题，spring没有添加到中央仓库，所以需要自定义仓库，我用gradle的。spring.io自动添加了它的maven仓库。,2018-02-08,933,Spring Boot 2.0深度实践-初遇Spring Boot
java学习爱好者,感谢马老师的讲解，技术可能暂时没理解，但学习知识的步骤，条理思路都非常清晰，讲课风格也非常棒！再次感谢老师的辛苦付出！,2018-02-07,933,Spring Boot 2.0深度实践-初遇Spring Boot
dky,abs原厂黑轴？,2018-02-07,933,Spring Boot 2.0深度实践-初遇Spring Boot
打蛋,讲的很好，谢谢谢,2018-02-06,933,Spring Boot 2.0深度实践-初遇Spring Boot
qq_不忘初心学会它baohu_03767931,老师声音好听,2018-01-04,874,Android多图上传技术实战之http普通请求封装
惟独爱衣,handler一顿报错,2天前,874,Android多图上传技术实战之http普通请求封装
赵不羁,老师讲的太好了  学会了很多封装的知识,2018-01-29,874,Android多图上传技术实战之http普通请求封装
苏苏one_,讲得很棒，但最后两节实在看不清楚，要是能重录下就好了，感觉逻辑也能更清晰,2018-01-25,874,Android多图上传技术实战之http普通请求封装
cycyztgs,讲的真好！大牛就是大牛！！,2018-01-24,874,Android多图上传技术实战之http普通请求封装
im_wang3810373,不错，浅显易懂,2018-01-16,874,Android多图上传技术实战之http普通请求封装
qq_什么都不懂_1,不是多图上传吗，怎么全是请求数据啊，说好的上传呢,2018-01-11,874,Android多图上传技术实战之http普通请求封装
aengui,老师好，课程标题中Handler拼写错误是不是不大合适,2018-01-09,874,Android多图上传技术实战之http普通请求封装
weibo_幻城下路miss_0,最后两节代码的字号太小了，看不清,2018-01-07,874,Android多图上传技术实战之http普通请求封装
weibo_幻城下路miss_0,老师讲得很清晰啊，还有很多小tips，期待后续~~,2018-01-07,874,Android多图上传技术实战之http普通请求封装
django124,这课程还没完啊，希望赶紧出哦,2018-01-06,874,Android多图上传技术实战之http普通请求封装
luckyforever,枚举 enum,2018-01-06,874,Android多图上传技术实战之http普通请求封装
django124,so easy,2018-01-06,874,Android多图上传技术实战之http普通请求封装
luckyforever,api.nohttp.net,2018-01-06,874,Android多图上传技术实战之http普通请求封装
django124,老师果然是大牛,2018-01-06,874,Android多图上传技术实战之http普通请求封装
安安哥哥,NOHTTP作者( ⊙ o ⊙ )啊,2018-01-06,874,Android多图上传技术实战之http普通请求封装
MrakRao,双判锁不能实现线程安全的，要给属性加可见性的关键字，因为jvm的指令重排序,2018-01-06,874,Android多图上传技术实战之http普通请求封装
qq_陌路_56,11111,2018-01-03,874,Android多图上传技术实战之http普通请求封装
西兰花伟大炮,新年第一课，2018，我们一起加油,6小时前,949,Promise 入门
西兰花伟大炮,也就是说不要使用嵌套的then咯,5小时前,949,Promise 入门
西兰花伟大炮,层层递进，由易到难，十分不错,5小时前,949,Promise 入门
西兰花伟大炮,喜欢总结的老师一般错不了，赞,6小时前,949,Promise 入门
rehack_cn,有点听不懂了,6小时前,949,Promise 入门
慕粉2305047977,来来来，一楼在此,6小时前,949,Promise 入门
张云路,"bobby,29,175...我知道的太多了",2018-01-13,934,python必学模块-collections
gjw,老师居然出免费课程了，bobby一出，必属精品,2018-01-12,934,python必学模块-collections
pppobear,"def func_demo(a, b=1, *c, d, **e):",2018-01-12,934,python必学模块-collections
DH小碧池,讲解的很详细，对于新手作用很大,3天前,934,python必学模块-collections
xianglong,new_child函数调用后，需要用一个变量去接收，才能添加成功。,2018-02-12,934,python必学模块-collections
Jessss,讲得太好了，满满的干货，给bobby老师一个赞,2018-02-11,934,python必学模块-collections
精慕门7239408,https://github.com/zhanghan114/collections/tree/master  把老师讲的整理一下放到了github上面，多多支持bobby,2018-02-07,934,python必学模块-collections
長頸鹿程序猿,不错，长见识，之前都没了解过collections这个模块,2018-02-06,934,python必学模块-collections
lianfu,讲的很好，很详细,2018-02-06,934,python必学模块-collections
慕用3449662,为什么没有声音呢,2018-02-02,934,python必学模块-collections
qq_未艾的夏天_0,厉害，感谢,2018-01-31,934,python必学模块-collections
景统,老师？？？？？,2018-01-31,934,python必学模块-collections
Lison90,学习一下先,2018-01-30,934,python必学模块-collections
weixin_锋_12,from collections import ChainMap,2018-01-28,934,python必学模块-collections
renwoxing,谢谢bobby老师 ‍,2018-01-27,934,python必学模块-collections
不想再做设计的阿碳,没用过，全新了解，前排支持一波老师！！,2018-01-26,934,python必学模块-collections
書劍,#conding=utf-8,2018-01-25,934,python必学模块-collections
書劍,from collections import namedtuple,2018-01-25,934,python必学模块-collections
西兰花伟大炮,vscode路过，懂我的快赞我,2018-01-25,938,PhpStorm的基本应用
ExmsriMi,讲的真是细致的过分.......,2018-01-31,938,PhpStorm的基本应用
会飞的咸鱼丶,这教程就是来搞笑的,2018-01-29,938,PhpStorm的基本应用
HUIBEN,求更新。。。。,3小时前,938,PhpStorm的基本应用
蓝狼爱宝宝,个人感觉还不错的phpstorm讲解：https://www.codecasts.com/series/phpstorm-the-best-php-ide-you-ever-met，可以学习一下,1天前,938,PhpStorm的基本应用
358211133,MAMP是Mac下的PHP集成环境，,3天前,938,PhpStorm的基本应用
weibo_我要变得么么哒_03191471,为什么php框架复制的时候没反应？,2018-02-16,938,PhpStorm的基本应用
张的高,....................这讲的什么玩意,2018-02-13,938,PhpStorm的基本应用
l__uivuiov,好像是wamp吧，mamp什么鬼,2018-02-12,938,PhpStorm的基本应用
小哪吒丶,打扰了，告辞,2018-02-09,938,PhpStorm的基本应用
qq_不醒梦_03157661,感觉讲的很白，这些都是基本的。。。 希望更新一些深度的,2018-02-06,938,PhpStorm的基本应用
web阿周,感觉老师口音好像我老家那边的...江西人~~,2018-02-05,938,PhpStorm的基本应用
爱编程的男孩,"也是醉了,讲点git的设置之类的也好啊,双击打开还用教??????",2018-02-02,938,PhpStorm的基本应用
爱编程的男孩,"感觉老师没必要去讲下载和安装,直接讲功能就好了",2018-02-02,938,PhpStorm的基本应用
慕运维4369626,hello word是什么鬼。。。,2018-02-02,938,PhpStorm的基本应用
qq_默_184,asdasdasdasd,2018-01-29,938,PhpStorm的基本应用
丨cc,这个有点过于基础了，求更新，来些高级的内容,2018-01-29,938,PhpStorm的基本应用
qq_喜儿_0,我觉得老师讲得挺好的,2018-01-29,938,PhpStorm的基本应用
慕仙836376,努力过，签到了,2018-01-31,930,神经网络简介
蘇小小,第一个表达式a前面的系数是什么？第二个表达式g内部是什么逻辑计算？这些才是重点！！！,2018-01-30,930,神经网络简介
蘇小小,有没有实例？这样讲课泛泛而谈，就问你怎么用,2018-01-30,930,神经网络简介
蘇小小,太不靠谱了，现实世界中某一个结果是存在很多变量或因素共同组成的。天气预报这么多年了，准确率也不是很高。需要考虑风的方向，气流方向，气压变化，还有它们变化的速度，速率。甚至海平面和陆地的差别，城市上空热量与郊区，山区热量的差别......仅仅靠天上卫星探测一下某朵白云就知道天气状况，还是too young too simple。,2018-01-30,930,神经网络简介
蘇小小,完全听不懂，来错地方了,2018-01-30,930,神经网络简介
蘇小小,听不懂，有什么教材推荐吗？,2018-01-29,930,神经网络简介
蘇小小,网络结构  激励函数  损失函数 梯度下降,2018-01-29,930,神经网络简介
蘇小小,神经网络就是人类准备消灭自己的东西,2018-01-29,930,神经网络简介
慕粉2037426044,激励函数  是谁呀？  提供规模化的非线性化能力,2018-01-29,930,神经网络简介
慕粉2037426044,逻辑回归是一种最简化的神经结构,2018-01-29,930,神经网络简介
qq_六丶_0,一脸懵逼的出去,2018-01-29,930,神经网络简介
慕粉2037426044,神经网络有什么作用？,2018-01-29,930,神经网络简介
慕粉2037426044,神经网络  仿生学,2018-01-29,930,神经网络简介
慕容6394022,只是听了 都不知道干嘛的 应该多点例子 应用到一定的场景当中,2018-01-29,930,神经网络简介
ya_,说实话，一点也没听懂,2018-01-29,930,神经网络简介
诡异之心0908,慕课里，AE和PR的课程少的可怜啊,2018-01-20,932,Adobe After Effects软件基础入门
qq__11860,各地广泛的,2018-01-11,932,Adobe After Effects软件基础入门
MisWang,“Meela桃4406079”厉害了,2018-01-09,932,Adobe After Effects软件基础入门
MisWang,"""宝慕林614336""你在问答里面写问题，这里回复不了你啊",2018-01-09,932,Adobe After Effects软件基础入门
Meela桃4406079,终于出AE课程了!,2018-01-09,932,Adobe After Effects软件基础入门
Meela桃4406079,赞！刚刚发布的新课程被我发现了？开心！,2018-01-09,932,Adobe After Effects软件基础入门
慕丝3471929,步步错补补错,2018-01-09,932,Adobe After Effects软件基础入门
安安哥哥,来沙发，刷课来也,2018-01-09,932,Adobe After Effects软件基础入门
宝慕林614336,怎么删除图形的？？？？？？？楼主,2018-01-08,932,Adobe After Effects软件基础入门
zsail,早就知道guns了。今天看见慕课上竟然有这个项目的视频，赞，赞，赞，赞，赞，,2018-01-20,936,大道至简之Guns框架介绍
单身IT男,老师讲的真好，非常期待下一期的课程，我是小菜都听懂了！66666666666666666,2018-01-18,936,大道至简之Guns框架介绍
小明君1,我在提交的时候，时间会报错，然后我在实体类中，将houseDate改成了这样就成功了，但是房屋描述还是无法插入数据库。,2018-01-16,936,大道至简之Guns框架介绍
菠萝大象,"""memcached是最好的缓存管理中间件""，redis表示不服",2018-02-13,936,大道至简之Guns框架介绍
123chenfei,不错不错，希望尽快更新，我的大刀已经饥渴难耐,2018-02-10,936,大道至简之Guns框架介绍
Michaelwo,下载的代码版本不是直接在项目中生成代码的,2018-02-09,936,大道至简之Guns框架介绍
偏见,插入报错把java.util.Date换成 java.sql.Date就好了,2018-02-09,936,大道至简之Guns框架介绍
Zebe,代码结构好乱的感觉,2018-02-06,936,大道至简之Guns框架介绍
mkHC,我想知道哪里体现了高可用，高并发了,2018-02-04,936,大道至简之Guns框架介绍
慕粉0807574855,期待后期课程,2018-02-02,936,大道至简之Guns框架介绍
duanyajuzi,画面稍微不是太清晰，讲解挺不错,2018-02-02,936,大道至简之Guns框架介绍
丶似浅,给老师推荐一个插件https://gitee.com/oschina/GitCodeTree 用于浏览项目目录结构，gitee和github都可以用。不谢。,2018-02-02,936,大道至简之Guns框架介绍
246小言,idea可以开启热部署的,2018-02-01,936,大道至简之Guns框架介绍
慕粉3543028,感谢分享，只盼速出， 愿付报酬，翘首以盼。,2018-01-31,936,大道至简之Guns框架介绍
慕粉3543028,bucuobucuo,2018-01-31,936,大道至简之Guns框架介绍
扭断翅膀的猪,强。很方便,2018-01-30,936,大道至简之Guns框架介绍
软件事业部学习突击队,感谢分享，只盼速出， 愿付报酬，翘首以盼。,2018-01-28,936,大道至简之Guns框架介绍
蜗牛__,楼下不好意思，我觉的老师讲的很好,2018-01-28,936,大道至简之Guns框架介绍
月下背影,看来套路都是一样的。我之前就是这样干的，，感觉代码有点扯,1天前,947,ajax跨域完全讲解
晓风轻,觉得讲的好的同学，请关注我，以及时接收到我后面上的课程（最近还有一个讲编程规范的课程，对初学者很有帮助，敬请期待）。同时欢迎大家关注我的知乎，知乎上搜索“晓风轻”即可找到。链接 https://www.zhihu.com/people/xiaofengqing/activities,1天前,947,ajax跨域完全讲解
风中过客,非常感谢，简单，易懂。,2天前,947,ajax跨域完全讲解
jsyc2009,老师讲得非常好，通俗易懂。期待老师更多的课程,2天前,947,ajax跨域完全讲解
weixin_kklam_涛_0,支持d神，d神威武,2天前,947,ajax跨域完全讲解
编程之夜,老师讲得非常好，通俗易懂。期待老师更多的课程。,2天前,947,ajax跨域完全讲解
kunkka_l,你这关注点不对啊,3天前,947,ajax跨域完全讲解
Zz皓,看到这里，给自己点个赞,3天前,947,ajax跨域完全讲解
lamb_xiao,然道就我不怎么明了么,3天前,947,ajax跨域完全讲解
Zz皓,默默学习不说话,3天前,947,ajax跨域完全讲解
Zz皓,新开的课程？占个沙发咯,3天前,947,ajax跨域完全讲解
磨不平的棱角,我们来找一下  大概在9800行这个位置....,3天前,947,ajax跨域完全讲解
相见无言,李木人 @我,3天前,947,ajax跨域完全讲解
相见无言,波昊 @我,3天前,947,ajax跨域完全讲解
阿探,mark！支持一下,3天前,947,ajax跨域完全讲解
Jokcy,课程源码在https://github.com/Jokcy/vue-todo-tech，大家可以练手,2018-01-22,935,Vue+Webpack打造todo应用
weixin_李泽恺_0,本人专业跟计算机没有一点关系，只是为了提升自己，求知若饥，我会努力学习的。,2018-01-22,935,Vue+Webpack打造todo应用
奔波,https://github.com/dddddd1/vue-ssr-tech    有需要css的可以参考我的,2018-01-29,935,Vue+Webpack打造todo应用
Mext,svg不用转换成base64吧？,4小时前,935,Vue+Webpack打造todo应用
跨越七海的_风,难得的好课程哟，感谢。,4小时前,935,Vue+Webpack打造todo应用
跨越七海的_风,我强烈建议各位喷子转行，还有说解析vue-cli的配置的人，你那么牛逼，你怎么不来呢？,4小时前,935,Vue+Webpack打造todo应用
明月半倚深秋3471829,期待老师出其它视频,1天前,935,Vue+Webpack打造todo应用
曦呦,感谢老师，除了关于vue的知识还指引了我的前端学习道路,2天前,935,Vue+Webpack打造todo应用
